Day,Hour,Minute,Datetime,Average_Receive_bps,Average_Transmit_bps
3,13,35,2023-08-10 13:35:00,339271648.0,43532124.0
3,13,40,2023-08-10 13:40:00,339870400.0,49506696.0
3,13,45,2023-08-10 13:45:00,339870400.0,49506696.0
3,13,50,2023-08-10 13:50:00,338970688.0,51726496.0
3,13,55,2023-08-10 13:55:00,338970688.0,51726496.0
3,14,0,2023-08-10 14:00:00,338344544.0,48050572.0
3,14,5,2023-08-10 14:05:00,338344544.0,48050572.0
3,14,10,2023-08-10 14:10:00,339591328.0,47490544.0
3,14,15,2023-08-10 14:15:00,339591328.0,47490544.0
3,14,20,2023-08-10 14:20:00,339716224.0,51823596.0
3,14,25,2023-08-10 14:25:00,339716224.0,51823596.0
3,14,30,2023-08-10 14:30:00,339707616.0,42013544.0
3,14,35,2023-08-10 14:35:00,339707616.0,42013544.0
3,14,40,2023-08-10 14:40:00,339642592.0,43325492.0
3,14,45,2023-08-10 14:45:00,339642592.0,43325492.0
3,14,50,2023-08-10 14:50:00,339622624.0,45668712.0
3,14,55,2023-08-10 14:55:00,339622624.0,45668712.0
3,15,0,2023-08-10 15:00:00,339677440.0,42798844.0
3,15,5,2023-08-10 15:05:00,339677440.0,42798844.0
3,15,10,2023-08-10 15:10:00,339678144.0,48004816.0
3,15,15,2023-08-10 15:15:00,339678144.0,48004816.0
3,15,20,2023-08-10 15:20:00,339641184.0,50733900.0
3,15,25,2023-08-10 15:25:00,339641184.0,50733900.0
3,15,30,2023-08-10 15:30:00,339692288.0,54650436.0
3,15,35,2023-08-10 15:35:00,339692288.0,54650436.0
3,15,40,2023-08-10 15:40:00,339557312.0,58443256.0
3,15,45,2023-08-10 15:45:00,339557312.0,58443256.0
3,15,50,2023-08-10 15:50:00,339677696.0,60206664.0
3,15,55,2023-08-10 15:55:00,339677696.0,60206664.0
3,16,0,2023-08-10 16:00:00,339673472.0,65865604.0
3,16,5,2023-08-10 16:05:00,339673472.0,65865604.0
3,16,10,2023-08-10 16:10:00,339690688.0,46358672.0
3,16,15,2023-08-10 16:15:00,339690688.0,46358672.0
3,16,20,2023-08-10 16:20:00,339695264.0,61572984.0
3,16,25,2023-08-10 16:25:00,339695264.0,61572984.0
3,16,30,2023-08-10 16:30:00,339667040.0,71580888.0
3,16,35,2023-08-10 16:35:00,339667040.0,71580888.0
3,16,40,2023-08-10 16:40:00,339686496.0,64375812.0
3,16,45,2023-08-10 16:45:00,339686496.0,64375812.0
3,16,50,2023-08-10 16:50:00,339699104.0,61488700.0
3,16,55,2023-08-10 16:55:00,339699104.0,61488700.0
3,17,0,2023-08-10 17:00:00,339706272.0,58170928.0
3,17,5,2023-08-10 17:05:00,339706272.0,58170928.0
3,17,10,2023-08-10 17:10:00,339616544.0,53382212.0
3,17,15,2023-08-10 17:15:00,339616544.0,53382212.0
3,17,20,2023-08-10 17:20:00,339484640.0,50157168.0
3,17,25,2023-08-10 17:25:00,339484640.0,50157168.0
3,17,30,2023-08-10 17:30:00,339699008.0,53194460.0
3,17,35,2023-08-10 17:35:00,339699008.0,53194460.0
3,17,40,2023-08-10 17:40:00,339700160.0,55220232.0
3,17,45,2023-08-10 17:45:00,339700160.0,55220232.0
3,17,50,2023-08-10 17:50:00,339703264.0,55273828.0
3,17,55,2023-08-10 17:55:00,339703264.0,55273828.0
3,18,0,2023-08-10 18:00:00,339700480.0,55212576.0
3,18,5,2023-08-10 18:05:00,339700480.0,55212576.0
3,18,10,2023-08-10 18:10:00,339697248.0,49299440.0
3,18,15,2023-08-10 18:15:00,339697248.0,49299440.0
3,18,20,2023-08-10 18:20:00,339700928.0,55974068.0
3,18,25,2023-08-10 18:25:00,339700928.0,55974068.0
3,18,30,2023-08-10 18:30:00,339677216.0,52263196.0
3,18,35,2023-08-10 18:35:00,339677216.0,52263196.0
3,18,40,2023-08-10 18:40:00,339631552.0,63562852.0
3,18,45,2023-08-10 18:45:00,339631552.0,63562852.0
3,18,50,2023-08-10 18:50:00,322597280.0,33777392.0
3,18,55,2023-08-10 18:55:00,322597280.0,33777392.0
3,19,0,2023-08-10 19:00:00,116202144.0,5576257.5
3,19,5,2023-08-10 19:05:00,116202144.0,5576257.5
3,19,10,2023-08-10 19:10:00,102341848.0,4521800.0
3,19,15,2023-08-10 19:15:00,102341848.0,4521800.0
3,19,20,2023-08-10 19:20:00,75746672.0,4178892.75
3,19,25,2023-08-10 19:25:00,75746672.0,4178892.75
3,19,30,2023-08-10 19:30:00,132045320.0,8351152.0
3,19,35,2023-08-10 19:35:00,132045320.0,8351152.0
3,19,40,2023-08-10 19:40:00,125286344.0,17026434.0
3,19,45,2023-08-10 19:45:00,125286344.0,17026434.0
3,19,50,2023-08-10 19:50:00,106649064.0,7074115.5
3,19,55,2023-08-10 19:55:00,106649064.0,7074115.5
3,20,0,2023-08-10 20:00:00,164922192.0,9642795.0
3,20,5,2023-08-10 20:05:00,164922192.0,9642795.0
3,20,10,2023-08-10 20:10:00,193038912.0,15635336.0
3,20,15,2023-08-10 20:15:00,193038912.0,15635336.0
3,20,20,2023-08-10 20:20:00,100743984.0,28838936.0
3,20,25,2023-08-10 20:25:00,100743984.0,28838936.0
3,20,30,2023-08-10 20:30:00,118580368.0,12913269.0
3,20,35,2023-08-10 20:35:00,118580368.0,12913269.0
3,20,40,2023-08-10 20:40:00,117722088.0,11485234.0
3,20,45,2023-08-10 20:45:00,117722088.0,11485234.0
3,20,50,2023-08-10 20:50:00,96217080.0,11228575.0
3,20,55,2023-08-10 20:55:00,96217080.0,11228575.0
3,21,0,2023-08-10 21:00:00,62271616.0,3648466.25
3,21,5,2023-08-10 21:05:00,62271616.0,3648466.25
3,21,10,2023-08-10 21:10:00,70717848.0,10333847.0
3,21,15,2023-08-10 21:15:00,70717848.0,10333847.0
3,21,20,2023-08-10 21:20:00,203009776.0,32603132.0
3,21,25,2023-08-10 21:25:00,203009776.0,32603132.0
3,21,30,2023-08-10 21:30:00,249314944.0,34632672.0
3,21,35,2023-08-10 21:35:00,249314944.0,34632672.0
3,21,40,2023-08-10 21:40:00,273267904.0,46439956.0
3,21,45,2023-08-10 21:45:00,273267904.0,46439956.0
3,21,50,2023-08-10 21:50:00,278994432.0,35488720.0
3,21,55,2023-08-10 21:55:00,278994432.0,35488720.0
3,22,0,2023-08-10 22:00:00,37973376.0,20779244.0
3,22,5,2023-08-10 22:05:00,37973376.0,20779244.0
3,22,10,2023-08-10 22:10:00,165037984.0,28226048.0
3,22,15,2023-08-10 22:15:00,165037984.0,28226048.0
3,22,20,2023-08-10 22:20:00,220745920.0,55599136.0
3,22,25,2023-08-10 22:25:00,220745920.0,55599136.0
3,22,30,2023-08-10 22:30:00,240690400.0,31091234.0
3,22,35,2023-08-10 22:35:00,240690400.0,31091234.0
3,22,40,2023-08-10 22:40:00,231710448.0,30388546.0
3,22,45,2023-08-10 22:45:00,231710448.0,30388546.0
3,22,50,2023-08-10 22:50:00,256412336.0,30425638.0
3,22,55,2023-08-10 22:55:00,256412336.0,30425638.0
3,23,0,2023-08-10 23:00:00,244604560.0,27495410.0
3,23,5,2023-08-10 23:05:00,244604560.0,27495410.0
3,23,10,2023-08-10 23:10:00,290241312.0,22263976.0
3,23,15,2023-08-10 23:15:00,290241312.0,22263976.0
3,23,20,2023-08-10 23:20:00,320473408.0,28065646.0
3,23,25,2023-08-10 23:25:00,320473408.0,28065646.0
3,23,30,2023-08-10 23:30:00,325857376.0,25337068.0
3,23,35,2023-08-10 23:35:00,325857376.0,25337068.0
3,23,40,2023-08-10 23:40:00,334210304.0,35471444.0
3,23,45,2023-08-10 23:45:00,334210304.0,35471444.0
3,23,50,2023-08-10 23:50:00,332714848.0,41129704.0
3,23,55,2023-08-10 23:55:00,332714848.0,41129704.0
4,0,0,2023-08-11 00:00:00,269324416.0,49065780.0
4,0,5,2023-08-11 00:05:00,269324416.0,49065780.0
4,0,10,2023-08-11 00:10:00,305676096.0,52005576.0
4,0,15,2023-08-11 00:15:00,305676096.0,52005576.0
4,0,20,2023-08-11 00:20:00,301274496.0,48922876.0
4,0,25,2023-08-11 00:25:00,301274496.0,48922876.0
4,0,30,2023-08-11 00:30:00,313147168.0,33256504.0
4,0,35,2023-08-11 00:35:00,313147168.0,33256504.0
4,0,40,2023-08-11 00:40:00,297202432.0,40894964.0
4,0,45,2023-08-11 00:45:00,297202432.0,40894964.0
4,0,50,2023-08-11 00:50:00,304852512.0,35253624.0
4,0,55,2023-08-11 00:55:00,304852512.0,35253624.0
4,1,0,2023-08-11 01:00:00,291275264.0,38822364.0
4,1,5,2023-08-11 01:05:00,291275264.0,38822364.0
4,1,10,2023-08-11 01:10:00,205877776.0,36766764.0
4,1,15,2023-08-11 01:15:00,205877776.0,36766764.0
4,1,20,2023-08-11 01:20:00,5174751.5,1389442.25
4,1,25,2023-08-11 01:25:00,5174751.5,1389442.25
4,1,30,2023-08-11 01:30:00,2212758.75,227594.2656
4,1,35,2023-08-11 01:35:00,2212758.75,227594.2656
4,1,40,2023-08-11 01:40:00,7898868.5,1915916.75
4,1,45,2023-08-11 01:45:00,7898868.5,1915916.75
4,1,50,2023-08-11 01:50:00,2388620.25,183527.1719
4,1,55,2023-08-11 01:55:00,2388620.25,183527.1719
4,2,0,2023-08-11 02:00:00,2493435.75,140286.0469
4,2,5,2023-08-11 02:05:00,2493435.75,140286.0469
4,2,10,2023-08-11 02:10:00,2003915.375,154612.2813
4,2,15,2023-08-11 02:15:00,2003915.375,154612.2813
4,2,20,2023-08-11 02:20:00,2574794.0,2409352.0
4,2,25,2023-08-11 02:25:00,2574794.0,2409352.0
4,2,30,2023-08-11 02:30:00,6744159.5,1434675.5
4,2,35,2023-08-11 02:35:00,6744159.5,1434675.5
4,2,40,2023-08-11 02:40:00,3232224.0,2604803.0
4,2,45,2023-08-11 02:45:00,3232224.0,2604803.0
4,2,50,2023-08-11 02:50:00,2879755.5,276139.9688
4,2,55,2023-08-11 02:55:00,2879755.5,276139.9688
4,3,0,2023-08-11 03:00:00,2713492.75,166512.9688
4,3,5,2023-08-11 03:05:00,2713492.75,166512.9688
4,3,10,2023-08-11 03:10:00,1836089.875,124889.6719
4,3,15,2023-08-11 03:15:00,1836089.875,124889.6719
4,3,20,2023-08-11 03:20:00,1112989.625,98850.32813
4,3,25,2023-08-11 03:25:00,1112989.625,98850.32813
4,3,30,2023-08-11 03:30:00,827545.6875,360963.5
4,3,35,2023-08-11 03:35:00,827545.6875,360963.5
4,3,40,2023-08-11 03:40:00,16543.24023,16829.99805
4,3,45,2023-08-11 03:45:00,16543.24023,16829.99805
4,3,50,2023-08-11 03:50:00,31823.45508,21638.36914
4,3,55,2023-08-11 03:55:00,31823.45508,21638.36914
4,4,0,2023-08-11 04:00:00,17385.57031,18076.83398
4,4,5,2023-08-11 04:05:00,17385.57031,18076.83398
4,4,10,2023-08-11 04:10:00,18174.29883,17056.15234
4,4,15,2023-08-11 04:15:00,18174.29883,17056.15234
4,4,20,2023-08-11 04:20:00,16471.33789,17970.0625
4,4,25,2023-08-11 04:25:00,16471.33789,17970.0625
4,4,30,2023-08-11 04:30:00,18241.0625,35131.50391
4,4,35,2023-08-11 04:35:00,18241.0625,35131.50391
4,4,40,2023-08-11 04:40:00,23023.59375,18758.86719
4,4,45,2023-08-11 04:45:00,23023.59375,18758.86719
4,4,50,2023-08-11 04:50:00,69190.625,33852.57031
4,4,55,2023-08-11 04:55:00,69190.625,33852.57031
4,5,0,2023-08-11 05:00:00,16475.79883,17233.30273
4,5,5,2023-08-11 05:05:00,16475.79883,17233.30273
4,5,10,2023-08-11 05:10:00,17988.1582,19434.66406
4,5,15,2023-08-11 05:15:00,17988.1582,19434.66406
4,5,20,2023-08-11 05:20:00,41807.72656,18861.71289
4,5,25,2023-08-11 05:25:00,41807.72656,18861.71289
4,5,30,2023-08-11 05:30:00,18076.76953,30201.43555
4,5,35,2023-08-11 05:35:00,18076.76953,30201.43555
4,5,40,2023-08-11 05:40:00,176294.875,38744.11719
4,5,45,2023-08-11 05:45:00,176294.875,38744.11719
4,5,50,2023-08-11 05:50:00,17583.88477,19904.3418
4,5,55,2023-08-11 05:55:00,17583.88477,19904.3418
4,6,0,2023-08-11 06:00:00,148691.8906,33963.10938
4,6,5,2023-08-11 06:05:00,148691.8906,33963.10938
4,6,10,2023-08-11 06:10:00,19933.63086,17396.87891
4,6,15,2023-08-11 06:15:00,19933.63086,17396.87891
4,6,20,2023-08-11 06:20:00,26120.38672,104169.5625
4,6,25,2023-08-11 06:25:00,26120.38672,104169.5625
4,6,30,2023-08-11 06:30:00,17714.29688,95690.39844
4,6,35,2023-08-11 06:35:00,17714.29688,95690.39844
4,6,40,2023-08-11 06:40:00,60705.87891,48659.37891
4,6,45,2023-08-11 06:45:00,60705.87891,48659.37891
4,6,50,2023-08-11 06:50:00,21228546.0,1504036.125
4,6,55,2023-08-11 06:55:00,21228546.0,1504036.125
4,7,0,2023-08-11 07:00:00,119261712.0,16914180.0
4,7,5,2023-08-11 07:05:00,119261712.0,16914180.0
4,7,10,2023-08-11 07:10:00,124704272.0,22997576.0
4,7,15,2023-08-11 07:15:00,124704272.0,22997576.0
4,7,20,2023-08-11 07:20:00,176349360.0,12111370.0
4,7,25,2023-08-11 07:25:00,176349360.0,12111370.0
4,7,30,2023-08-11 07:30:00,234581584.0,16480074.0
4,7,35,2023-08-11 07:35:00,234581584.0,16480074.0
4,7,40,2023-08-11 07:40:00,190357408.0,16091452.0
4,7,45,2023-08-11 07:45:00,190357408.0,16091452.0
4,7,50,2023-08-11 07:50:00,206533184.0,18880264.0
4,7,55,2023-08-11 07:55:00,206533184.0,18880264.0
4,8,0,2023-08-11 08:00:00,264582448.0,24523542.0
4,8,5,2023-08-11 08:05:00,264582448.0,24523542.0
4,8,10,2023-08-11 08:10:00,261382976.0,34138744.0
4,8,15,2023-08-11 08:15:00,261382976.0,34138744.0
4,8,20,2023-08-11 08:20:00,226117904.0,38055336.0
4,8,25,2023-08-11 08:25:00,226117904.0,38055336.0
4,8,30,2023-08-11 08:30:00,292004800.0,38402368.0
4,8,35,2023-08-11 08:35:00,292004800.0,38402368.0
4,8,40,2023-08-11 08:40:00,337519296.0,42134752.0
4,8,45,2023-08-11 08:45:00,337519296.0,42134752.0
4,8,50,2023-08-11 08:50:00,339683648.0,43895352.0
4,8,55,2023-08-11 08:55:00,339683648.0,43895352.0
4,9,0,2023-08-11 09:00:00,338281152.0,45822192.0
4,9,5,2023-08-11 09:05:00,338281152.0,45822192.0
4,9,10,2023-08-11 09:10:00,339851648.0,60968116.0
4,9,15,2023-08-11 09:15:00,339851648.0,60968116.0
4,9,20,2023-08-11 09:20:00,339724192.0,45219168.0
4,9,25,2023-08-11 09:25:00,339724192.0,45219168.0
4,9,30,2023-08-11 09:30:00,339755232.0,43787464.0
4,9,35,2023-08-11 09:35:00,339755232.0,43787464.0
4,9,40,2023-08-11 09:40:00,339734240.0,31276812.0
4,9,45,2023-08-11 09:45:00,339734240.0,31276812.0
4,9,50,2023-08-11 09:50:00,339727936.0,32335684.0
4,9,55,2023-08-11 09:55:00,339727936.0,32335684.0
4,10,0,2023-08-11 10:00:00,339733312.0,38847372.0
4,10,5,2023-08-11 10:05:00,339733312.0,38847372.0
4,10,10,2023-08-11 10:10:00,339761344.0,30739750.0
4,10,15,2023-08-11 10:15:00,339761344.0,30739750.0
4,10,20,2023-08-11 10:20:00,339713696.0,33348188.0
4,10,25,2023-08-11 10:25:00,339713696.0,33348188.0
4,10,30,2023-08-11 10:30:00,339719840.0,33978764.0
4,10,35,2023-08-11 10:35:00,339719840.0,33978764.0
4,10,40,2023-08-11 10:40:00,339693568.0,41694680.0
4,10,45,2023-08-11 10:45:00,339693568.0,41694680.0
4,10,50,2023-08-11 10:50:00,339726464.0,38910668.0
4,10,55,2023-08-11 10:55:00,339726464.0,38910668.0
4,11,0,2023-08-11 11:00:00,339538080.0,29285436.0
4,11,5,2023-08-11 11:05:00,339538080.0,29285436.0
4,11,10,2023-08-11 11:10:00,339736768.0,32284396.0
4,11,15,2023-08-11 11:15:00,339736768.0,32284396.0
4,11,20,2023-08-11 11:20:00,336706048.0,35891140.0
4,11,25,2023-08-11 11:25:00,336706048.0,35891140.0
4,11,30,2023-08-11 11:30:00,337819968.0,39631524.0
4,11,35,2023-08-11 11:35:00,337819968.0,39631524.0
4,11,40,2023-08-11 11:40:00,339274848.0,30916714.0
4,11,45,2023-08-11 11:45:00,339274848.0,30916714.0
4,11,50,2023-08-11 11:50:00,339265600.0,33460680.0
4,11,55,2023-08-11 11:55:00,339265600.0,33460680.0
4,12,0,2023-08-11 12:00:00,339711648.0,49155216.0
4,12,5,2023-08-11 12:05:00,339711648.0,49155216.0
4,12,10,2023-08-11 12:10:00,334607008.0,46524116.0
4,12,15,2023-08-11 12:15:00,334607008.0,46524116.0
4,12,20,2023-08-11 12:20:00,338746528.0,43625068.0
4,12,25,2023-08-11 12:25:00,338746528.0,43625068.0
4,12,30,2023-08-11 12:30:00,336059360.0,41484100.0
4,12,35,2023-08-11 12:35:00,336059360.0,41484100.0
4,12,40,2023-08-11 12:40:00,339688832.0,57571332.0
4,12,45,2023-08-11 12:45:00,339688832.0,57571332.0
4,12,50,2023-08-11 12:50:00,337943552.0,36734844.0
4,12,55,2023-08-11 12:55:00,337943552.0,36734844.0
4,13,0,2023-08-11 13:00:00,339680128.0,75568920.0
4,13,5,2023-08-11 13:05:00,339680128.0,75568920.0
4,13,10,2023-08-11 13:10:00,339687584.0,41385032.0
4,13,15,2023-08-11 13:15:00,339687584.0,41385032.0
4,13,20,2023-08-11 13:20:00,339694816.0,51424236.0
4,13,25,2023-08-11 13:25:00,339694816.0,51424236.0
4,13,30,2023-08-11 13:30:00,339684640.0,68640352.0
4,13,35,2023-08-11 13:35:00,339684640.0,68640352.0
4,13,40,2023-08-11 13:40:00,339695456.0,56386960.0
4,13,45,2023-08-11 13:45:00,339695456.0,56386960.0
4,13,50,2023-08-11 13:50:00,339691936.0,69698608.0
4,13,55,2023-08-11 13:55:00,339691936.0,69698608.0
4,14,0,2023-08-11 14:00:00,339685888.0,50785292.0
4,14,5,2023-08-11 14:05:00,339685888.0,50785292.0
4,14,10,2023-08-11 14:10:00,339687840.0,61178952.0
4,14,15,2023-08-11 14:15:00,339687840.0,61178952.0
4,14,20,2023-08-11 14:20:00,339675072.0,48607212.0
4,14,25,2023-08-11 14:25:00,339675072.0,48607212.0
4,14,30,2023-08-11 14:30:00,339650656.0,56588060.0
4,14,35,2023-08-11 14:35:00,339650656.0,56588060.0
4,14,40,2023-08-11 14:40:00,339723936.0,50361836.0
4,14,45,2023-08-11 14:45:00,339723936.0,50361836.0
4,14,50,2023-08-11 14:50:00,339730784.0,48763684.0
4,14,55,2023-08-11 14:55:00,339730784.0,48763684.0
4,15,0,2023-08-11 15:00:00,339712576.0,38998420.0
4,15,5,2023-08-11 15:05:00,339712576.0,38998420.0
4,15,10,2023-08-11 15:10:00,339317888.0,39263100.0
4,15,15,2023-08-11 15:15:00,339317888.0,39263100.0
4,15,20,2023-08-11 15:20:00,339833504.0,38869948.0
4,15,25,2023-08-11 15:25:00,339833504.0,38869948.0
4,15,30,2023-08-11 15:30:00,339610272.0,52483580.0
4,15,35,2023-08-11 15:35:00,339610272.0,52483580.0
4,15,40,2023-08-11 15:40:00,339743936.0,42131724.0
4,15,45,2023-08-11 15:45:00,339743936.0,42131724.0
4,15,50,2023-08-11 15:50:00,339715808.0,38590388.0
4,15,55,2023-08-11 15:55:00,339715808.0,38590388.0
4,16,0,2023-08-11 16:00:00,339698208.0,50124864.0
4,16,5,2023-08-11 16:05:00,339698208.0,50124864.0
4,16,10,2023-08-11 16:10:00,339700096.0,39043244.0
4,16,15,2023-08-11 16:15:00,339700096.0,39043244.0
4,16,20,2023-08-11 16:20:00,339727328.0,39865900.0
4,16,25,2023-08-11 16:25:00,339727328.0,39865900.0
4,16,30,2023-08-11 16:30:00,339623936.0,43982200.0
4,16,35,2023-08-11 16:35:00,339623936.0,43982200.0
4,16,40,2023-08-11 16:40:00,339755008.0,37716604.0
4,16,45,2023-08-11 16:45:00,339755008.0,37716604.0
4,16,50,2023-08-11 16:50:00,339715648.0,50687148.0
4,16,55,2023-08-11 16:55:00,339715648.0,50687148.0
4,17,0,2023-08-11 17:00:00,339717632.0,43726440.0
4,17,5,2023-08-11 17:05:00,339717632.0,43726440.0
4,17,10,2023-08-11 17:10:00,339665408.0,54904952.0
4,17,15,2023-08-11 17:15:00,339665408.0,54904952.0
4,17,20,2023-08-11 17:20:00,318752032.0,57576964.0
4,17,25,2023-08-11 17:25:00,318752032.0,57576964.0
4,17,30,2023-08-11 17:30:00,254936112.0,59878616.0
4,17,35,2023-08-11 17:35:00,254936112.0,59878616.0
4,17,40,2023-08-11 17:40:00,288307424.0,66694068.0
4,17,45,2023-08-11 17:45:00,288307424.0,66694068.0
4,17,50,2023-08-11 17:50:00,303282976.0,66024592.0
4,17,55,2023-08-11 17:55:00,303282976.0,66024592.0
4,18,0,2023-08-11 18:00:00,288729184.0,61323816.0
4,18,5,2023-08-11 18:05:00,288729184.0,61323816.0
4,18,10,2023-08-11 18:10:00,279959456.0,63381604.0
4,18,15,2023-08-11 18:15:00,279959456.0,63381604.0
4,18,20,2023-08-11 18:20:00,274702240.0,59578540.0
4,18,25,2023-08-11 18:25:00,274702240.0,59578540.0
4,18,30,2023-08-11 18:30:00,286570240.0,83164376.0
4,18,35,2023-08-11 18:35:00,286570240.0,83164376.0
4,18,40,2023-08-11 18:40:00,245793184.0,73077776.0
4,18,45,2023-08-11 18:45:00,245793184.0,73077776.0
4,18,50,2023-08-11 18:50:00,312281376.0,97917712.0
4,18,55,2023-08-11 18:55:00,312281376.0,97917712.0
4,19,0,2023-08-11 19:00:00,120383144.0,10201979.0
4,19,5,2023-08-11 19:05:00,120383144.0,10201979.0
4,19,10,2023-08-11 19:10:00,142476960.0,9679231.0
4,19,15,2023-08-11 19:15:00,142476960.0,9679231.0
4,19,20,2023-08-11 19:20:00,76210440.0,8498625.0
4,19,25,2023-08-11 19:25:00,76210440.0,8498625.0
4,19,30,2023-08-11 19:30:00,50373044.0,33454326.0
4,19,35,2023-08-11 19:35:00,50373044.0,33454326.0
4,19,40,2023-08-11 19:40:00,48771236.0,38688996.0
4,19,45,2023-08-11 19:45:00,48771236.0,38688996.0
4,19,50,2023-08-11 19:50:00,42261752.0,7226792.5
4,19,55,2023-08-11 19:55:00,42261752.0,7226792.5
4,20,0,2023-08-11 20:00:00,79354968.0,6680250.5
4,20,5,2023-08-11 20:05:00,79354968.0,6680250.5
4,20,10,2023-08-11 20:10:00,95112376.0,4913453.5
4,20,15,2023-08-11 20:15:00,95112376.0,4913453.5
4,20,20,2023-08-11 20:20:00,75835752.0,4323585.0
4,20,25,2023-08-11 20:25:00,75835752.0,4323585.0
4,20,30,2023-08-11 20:30:00,42523844.0,2695576.75
4,20,35,2023-08-11 20:35:00,42523844.0,2695576.75
4,20,40,2023-08-11 20:40:00,32026764.0,2321427.0
4,20,45,2023-08-11 20:45:00,32026764.0,2321427.0
4,20,50,2023-08-11 20:50:00,60243288.0,5234948.0
4,20,55,2023-08-11 20:55:00,60243288.0,5234948.0
4,21,0,2023-08-11 21:00:00,104231704.0,8526405.0
4,21,5,2023-08-11 21:05:00,104231704.0,8526405.0
4,21,10,2023-08-11 21:10:00,49470752.0,9082708.0
4,21,15,2023-08-11 21:15:00,49470752.0,9082708.0
4,21,20,2023-08-11 21:20:00,155835152.0,16461785.0
4,21,25,2023-08-11 21:25:00,155835152.0,16461785.0
4,21,30,2023-08-11 21:30:00,309913664.0,25279424.0
4,21,35,2023-08-11 21:35:00,309913664.0,25279424.0
4,21,40,2023-08-11 21:40:00,229169184.0,24828140.0
4,21,45,2023-08-11 21:45:00,229169184.0,24828140.0
4,21,50,2023-08-11 21:50:00,145109328.0,14927010.0
4,21,55,2023-08-11 21:55:00,145109328.0,14927010.0
4,22,0,2023-08-11 22:00:00,104003760.0,17023470.0
4,22,5,2023-08-11 22:05:00,104003760.0,17023470.0
4,22,10,2023-08-11 22:10:00,322305952.0,30305328.0
4,22,15,2023-08-11 22:15:00,322305952.0,30305328.0
4,22,20,2023-08-11 22:20:00,326132256.0,36526596.0
4,22,25,2023-08-11 22:25:00,326132256.0,36526596.0
4,22,30,2023-08-11 22:30:00,329539968.0,39024980.0
4,22,35,2023-08-11 22:35:00,329539968.0,39024980.0
4,22,40,2023-08-11 22:40:00,298603168.0,34502376.0
4,22,45,2023-08-11 22:45:00,298603168.0,34502376.0
4,22,50,2023-08-11 22:50:00,233772064.0,35080808.0
4,22,55,2023-08-11 22:55:00,233772064.0,35080808.0
4,23,0,2023-08-11 23:00:00,271274976.0,35301828.0
4,23,5,2023-08-11 23:05:00,271274976.0,35301828.0
4,23,10,2023-08-11 23:10:00,304068320.0,37327452.0
4,23,15,2023-08-11 23:15:00,304068320.0,37327452.0
4,23,20,2023-08-11 23:20:00,304099936.0,34244224.0
4,23,25,2023-08-11 23:25:00,304099936.0,34244224.0
4,23,30,2023-08-11 23:30:00,300224672.0,41960744.0
4,23,35,2023-08-11 23:35:00,300224672.0,41960744.0
4,23,40,2023-08-11 23:40:00,255953632.0,41873392.0
4,23,45,2023-08-11 23:45:00,255953632.0,41873392.0
4,23,50,2023-08-11 23:50:00,278595040.0,44222756.0
4,23,55,2023-08-11 23:55:00,278595040.0,44222756.0
5,0,0,2023-08-12 00:00:00,211763104.0,32169264.0
5,0,5,2023-08-12 00:05:00,211763104.0,32169264.0
5,0,10,2023-08-12 00:10:00,233364032.0,22787432.0
5,0,15,2023-08-12 00:15:00,233364032.0,22787432.0
5,0,20,2023-08-12 00:20:00,208411712.0,18990990.0
5,0,25,2023-08-12 00:25:00,208411712.0,18990990.0
5,0,30,2023-08-12 00:30:00,192096480.0,18355488.0
5,0,35,2023-08-12 00:35:00,192096480.0,18355488.0
5,0,40,2023-08-12 00:40:00,231101552.0,29421196.0
5,0,45,2023-08-12 00:45:00,231101552.0,29421196.0
5,0,50,2023-08-12 00:50:00,175583920.0,19910356.0
5,0,55,2023-08-12 00:55:00,175583920.0,19910356.0
5,1,0,2023-08-12 01:00:00,229969536.0,31583442.0
5,1,5,2023-08-12 01:05:00,229969536.0,31583442.0
5,1,10,2023-08-12 01:10:00,40355716.0,5836262.5
5,1,15,2023-08-12 01:15:00,40355716.0,5836262.5
5,1,20,2023-08-12 01:20:00,3293471.0,449962.5313
5,1,25,2023-08-12 01:25:00,3293471.0,449962.5313
5,1,30,2023-08-12 01:30:00,1094667.625,533994.0625
5,1,35,2023-08-12 01:35:00,1094667.625,533994.0625
5,1,40,2023-08-12 01:40:00,2597949.5,290173.625
5,1,45,2023-08-12 01:45:00,2597949.5,290173.625
5,1,50,2023-08-12 01:50:00,762898.875,138267.625
5,1,55,2023-08-12 01:55:00,762898.875,138267.625
5,2,0,2023-08-12 02:00:00,872781.625,166391.7188
5,2,5,2023-08-12 02:05:00,872781.625,166391.7188
5,2,10,2023-08-12 02:10:00,2469007.0,230347.1719
5,2,15,2023-08-12 02:15:00,2469007.0,230347.1719
5,2,20,2023-08-12 02:20:00,926809.5625,136663.625
5,2,25,2023-08-12 02:25:00,926809.5625,136663.625
5,2,30,2023-08-12 02:30:00,621274.875,117425.8906
5,2,35,2023-08-12 02:35:00,621274.875,117425.8906
